utt_id	wav_path	text_olchiki
train_santalimale_03080	wavs/train_santalimale_03080.wav	ᱚᱱᱠᱟ ᱞᱮᱠᱟᱨᱮ ᱞᱟᱸᱜᱟ ᱭᱮᱱᱟᱭ ᱟᱡᱼᱟ ᱵᱟᱵᱟ।
train_santalimale_03081	wavs/train_santalimale_03081.wav	ᱡᱟᱸᱣᱟᱸᱭ ᱜᱚᱠᱮ ᱭᱮᱭᱟ ᱢᱮᱱ ᱛᱮᱭᱮ ᱟᱸᱜᱚᱪ ᱠᱮᱫᱮᱭᱟ ᱢᱩᱠᱩᱱᱫ ᱜᱮ।
train_santalimale_03082	wavs/train_santalimale_03082.wav	ᱮᱱᱛᱮᱫᱼᱟ ᱟᱡᱼᱟ ᱨᱮᱱ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱩᱛᱟᱹᱨ ᱦᱚᱯᱚᱱ ᱮᱨᱟ, ᱪᱮᱫᱼᱟ ᱮ ᱪᱮᱠᱟᱭᱟ।
train_santalimale_03083	wavs/train_santalimale_03083.wav	ᱱᱤᱨᱟᱹᱱ ᱫᱤᱱ ᱥᱮᱴᱮᱨ ᱠᱟᱛᱮ ᱠᱚ ᱵᱟᱯᱞᱟ ᱠᱟᱹᱠᱤᱱᱟ ᱢᱮᱱᱛᱮ ᱠᱚ ᱜᱚᱴᱟ ᱠᱮᱫᱟ।
train_santalimale_03084	wavs/train_santalimale_03084.wav	ᱛᱷᱚᱲᱟᱹ ᱫᱤᱱ ᱠᱷᱟᱱ ᱜᱮ ᱢᱩᱠᱷᱤ ᱟᱡᱼᱟ ᱜᱚᱵᱟᱵᱟ ᱫᱚ ᱠᱤᱱ ᱜᱚᱴᱟ ᱠᱮᱫᱟ।
train_santalimale_03085	wavs/train_santalimale_03085.wav	ᱱᱩᱤ ᱡᱟᱸᱣᱟᱸᱭ ᱜᱚᱸᱠᱮ ᱞᱮᱠᱷᱟᱱ ᱦᱚᱲ ᱪᱮᱫᱼᱟ ᱠᱚ ᱢᱮᱛᱟ ᱞᱟᱝᱟ।
train_santalimale_03086	wavs/train_santalimale_03086.wav	ᱱᱩᱤ ᱫᱚ ᱞᱟᱝ ᱜᱚᱭᱚᱡᱼᱟ ᱩᱛᱟᱹᱨᱮᱭᱟ, ᱵᱟᱝ ᱠᱷᱟᱱ ᱮᱱᱛᱮᱫᱼᱟ ᱢᱟᱹᱸᱭ ᱛᱚ ᱵᱟᱭ ᱟᱸᱜᱚᱪ ᱮᱫᱟ ᱮᱴᱟᱜᱼᱟ ᱨᱮ ᱜᱚᱝ ᱠᱟᱭ ᱫᱚ।
train_santalimale_03087	wavs/train_santalimale_03087.wav	ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱫᱚ ᱫᱟᱠᱟ ᱛᱩᱞᱩᱡᱼᱟ ᱵᱤᱥ ᱠᱤᱱ ᱮᱢᱟ ᱫᱮᱛᱮ ᱢᱩᱠᱩᱱᱫ ᱫᱚᱭ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱛᱷᱤᱨ ᱠᱮᱫᱟ।
train_santalimale_03088	wavs/train_santalimale_03088.wav	ᱱᱚᱸᱠᱟ ᱧᱮᱞᱛᱮ ᱢᱩᱠᱷᱤ ᱫᱚ ᱟᱹᱰᱤ ᱛᱮᱫᱼᱟ ᱵᱮ ᱵᱟᱹᱲᱤᱡᱼᱟ ᱮ ᱟᱹᱤᱠᱟᱹᱩ ᱠᱮᱫᱟ ᱟᱨ ᱢᱩᱠᱩᱱᱫ ᱨᱮ ᱡᱩᱨᱤ ᱭᱮᱱ ᱢᱚᱱ ᱠᱟᱠᱷᱟᱱ ᱛᱮ ᱠᱩᱸᱠᱤ ᱩᱛᱟᱹᱨ ᱮᱱᱟᱭ।
train_santalimale_03089	wavs/train_santalimale_03089.wav	ᱮᱱᱛᱮᱫᱼᱟ ᱟᱡᱼᱟ ᱨᱮᱱ ᱦᱩᱭᱩᱜᱼᱟ ᱤᱡᱼᱟ ᱡᱩᱨᱤ ᱵᱮᱜᱚᱨ ᱩᱱᱤ ᱫᱚ ᱢᱚᱱᱮ ᱵᱟᱝ ᱜᱮ ᱫᱷᱤᱨᱚᱯᱩᱨ ᱞᱮᱱ ᱛᱟᱭᱟ।
train_santalimale_03090	wavs/train_santalimale_03090.wav	ᱟᱡᱼᱟ ᱜᱚᱵᱟᱵᱟ ᱫᱚ ᱢᱩᱠᱷᱤ ᱨᱟᱱᱨᱟᱱ ᱟᱪᱚ ᱛᱮᱠᱤᱱ ᱛᱷᱟᱠᱟᱣ ᱮᱱᱟ।
train_santalimale_03091	wavs/train_santalimale_03091.wav	ᱢᱩᱠᱷᱤ ᱫᱚ ᱫᱟᱭᱟ ᱜᱮ ᱡᱟᱭᱚᱡᱩᱜ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱮ ᱠᱩᱸᱠᱤ ᱩᱛᱟᱹᱨ ᱮᱱᱟ।
train_santalimale_03092	wavs/train_santalimale_03092.wav	ᱡᱚᱛᱚ ᱦᱚᱲ ᱟᱠᱚᱟᱠᱚ ᱣᱟᱜᱼᱟ ᱚᱲᱟᱜᱼᱟ ᱨᱮ ᱠᱚ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱡᱚᱝ ᱠᱟᱱᱟ।
train_santalimale_03093	wavs/train_santalimale_03093.wav	ᱜᱚᱴᱟ ᱜᱮ ᱥᱟᱸᱪᱥᱩᱸᱪ ᱟᱹᱤᱠᱟᱹᱣᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03094	wavs/train_santalimale_03094.wav	ᱚᱠᱛᱮ ᱱᱟᱹᱯᱤᱛ ᱨᱮ ᱥᱮᱛᱟᱣᱟᱜᱼᱟ ᱵᱷᱚᱜᱼᱟ ᱟᱨ ᱛᱚᱭᱚᱣᱟᱜᱼᱟ ᱨᱟᱜᱼᱟ ᱟᱧᱡᱚᱢᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03095	wavs/train_santalimale_03095.wav	ᱥᱮᱨᱢᱟ ᱪᱚᱴ ᱨᱮ ᱤᱯᱤᱞ ᱠᱚ ᱦᱚᱸ ᱟᱹᱰᱤ ᱡᱚᱢᱚᱠ ᱠᱚ ᱚᱲᱚᱝ ᱟᱠᱟᱱᱟ।
train_santalimale_03096	wavs/train_santalimale_03096.wav	ᱢᱮᱱᱠᱷᱟᱱ, ᱫᱤᱯᱚᱠ ᱟᱜᱼᱟ ᱢᱮᱸᱫᱼᱟ ᱠᱤᱱ ᱫᱚ ᱵᱟᱝ ᱡᱟᱹᱯᱤᱫᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03097	wavs/train_santalimale_03097.wav	ᱟᱭᱟᱜᱼᱟ ᱜᱤᱛᱤᱡᱼᱟ ᱠᱟᱱᱫᱦᱟ ᱨᱮ ᱦᱟᱱᱛᱮᱱᱦᱟᱛᱮ ᱪᱮᱫᱼᱟ ᱠᱚ ᱪᱚᱝ ᱜᱩᱱᱟᱹᱱᱚᱜᱩᱱᱟᱹᱱ ᱛᱮᱭ ᱟᱹᱪᱩᱨ ᱵᱟᱲᱟᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03098	wavs/train_santalimale_03098.wav	ᱜᱷᱟᱱᱮ ᱢᱟᱹᱸᱪᱤ ᱨᱮ ᱫᱩᱰᱩᱵᱼᱟ ᱠᱟᱛᱮ ᱪᱮᱫᱼᱟ ᱠᱚ ᱪᱚᱭ ᱚᱞ ᱮᱫᱟ, ᱟᱨ ᱦᱚᱸ ᱚᱱᱟ ᱚᱞᱟᱜᱼᱟ ᱠᱟᱜᱚᱡ ᱫᱚ ᱚᱲᱮᱡᱼᱟ ᱠᱟᱛᱮᱭ ᱪᱟᱯᱟᱫᱼᱟ ᱜᱤᱰᱤ ᱮᱫᱟ।
train_santalimale_03099	wavs/train_santalimale_03099.wav	ᱟᱨ ᱦᱚᱸ ᱧᱮᱞᱮ ᱢᱮ ᱥᱮ ᱚᱚᱞᱮ ᱫᱷᱩᱨᱟᱹᱩ ᱮᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱵᱟᱝ ᱡᱩᱛᱩᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱭ ᱛᱮ ᱪᱚᱝ ᱪᱮᱫᱼᱟ ᱪᱚᱝ ᱚᱱᱟ ᱠᱟᱜᱚᱡ ᱫᱚᱭ ᱚᱲᱮᱡᱼᱟ ᱜᱤᱰᱤᱭᱮᱫᱟ।
train_santalimale_03100	wavs/train_santalimale_03100.wav	ᱥᱤᱜᱨᱮᱴ ᱢᱟ ᱛᱤᱱᱟᱹᱜᱼᱟ ᱪᱚᱭ ᱧᱩᱸ ᱲᱟᱹᱝ ᱟᱠᱟᱫᱼᱟ, ᱚᱱᱟ ᱨᱮᱱᱟᱜᱼᱟ ᱞᱮᱠᱷᱟ ᱵᱟᱹᱱᱩᱠ।
train_santalimale_03101	wavs/train_santalimale_03101.wav	ᱟᱡᱼᱟ ᱨᱮᱱ ᱚᱲᱟᱜᱼᱟ ᱵᱚᱸᱜᱟ ᱩᱥᱟ ᱫᱚ ᱟᱪᱠᱟ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱠᱷᱚᱱᱮ ᱮᱵᱷᱮᱱ ᱜᱚᱫᱼᱟ ᱮᱱᱟ।
train_santalimale_03102	wavs/train_santalimale_03102.wav	ᱧᱮᱞᱮ ᱠᱟᱱᱮ ᱫᱤᱯᱚᱠ ᱢᱟ ᱱᱤᱛ ᱦᱚᱸ ᱵᱟᱭ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱟᱠᱟᱫᱼᱟ ᱟᱨ ᱪᱮᱫᱼᱟ ᱠᱚ ᱪᱚ ᱚᱚᱞ ᱛᱮ ᱜᱮ ᱦᱮᱱᱟᱭ।
train_santalimale_03103	wavs/train_santalimale_03103.wav	ᱵᱷᱤᱛ ᱨᱮ ᱟᱠᱟ ᱦᱮᱱᱟᱜᱼᱟ ᱜᱷᱟᱹᱲᱤ ᱥᱮᱡᱼᱟ ᱮ ᱠᱚᱭᱚᱜᱼᱟ ᱠᱮᱫᱼᱟ ᱢᱟᱭ ᱧᱮᱞᱮᱫᱼᱟ ᱵᱚᱦᱚᱛᱛᱚᱨ ᱵᱟᱡᱟᱜᱼᱟ ᱠᱟᱱ।
train_santalimale_03104	wavs/train_santalimale_03104.wav	ᱮᱫᱨᱮ ᱛᱮ ᱯᱟᱨᱠᱚᱢ ᱠᱷᱚᱱ ᱵᱮᱨᱮᱫᱼᱟ ᱮᱱᱟ ᱟᱨ ᱫᱤᱯᱚᱠ ᱴᱷᱮᱱ ᱥᱮᱱ ᱥᱚᱨ ᱠᱟᱛᱮᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱱᱤᱛ ᱦᱚᱸ ᱟᱹᱩᱨᱤᱢ ᱜᱤᱛᱤᱡᱼᱟᱟ।
train_santalimale_03105	wavs/train_santalimale_03105.wav	ᱫᱤᱯᱚᱠ ᱫᱚ ᱟᱡᱼᱟ ᱨᱮᱱ ᱞᱮᱸᱜᱟ ᱯᱟᱸᱡᱟᱨ ᱩᱥᱟ ᱥᱮᱡᱼᱟᱮ ᱠᱚᱭᱚᱜᱼᱟ ᱠᱮᱫᱟ ᱟᱨ ᱢᱮᱥᱠᱚᱡᱼᱟ ᱞᱟᱸᱫᱟ ᱣᱟᱱ ᱛᱮᱭ ᱨᱚᱲ ᱨᱩᱣᱟᱹᱲ ᱠᱮᱫᱟ ᱦᱮᱸ ᱩᱥᱟ, ᱵᱟᱰᱟᱭ ᱠᱟᱱ ᱜᱤᱭᱟᱧ, ᱱᱤᱛᱚᱜᱼᱟ ᱛᱟᱞᱟ ᱧᱤᱱᱫᱟᱹ ᱦᱩᱭᱩᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03106	wavs/train_santalimale_03106.wav	ᱩᱥᱟ ᱫᱚ ᱥᱟᱭᱜᱟᱫᱼᱟ ᱜᱮᱭ ᱨᱚᱲ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱮᱱ ᱨᱮ ᱦᱚᱸᱢ ᱵᱮᱸᱜᱮᱫᱼᱟ ᱟᱠᱟᱫᱼᱟ ᱜᱮᱭᱟ।
train_santalimale_03107	wavs/train_santalimale_03107.wav	ᱮᱠᱮᱱᱮᱢ ᱧᱮᱞᱮᱭᱟ ᱚᱚᱞ ᱟᱨ ᱚᱚᱞ ᱛᱮ ᱜᱮ।
train_santalimale_03108	wavs/train_santalimale_03108.wav	ᱵᱟᱝ ᱫᱚ ᱡᱚᱢᱚᱧᱩᱸ ᱨᱮᱭᱟᱜᱼᱟ ᱫᱤᱥᱟᱹ, ᱵᱟᱝ ᱫᱚ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱨᱮᱱᱟᱜᱼᱟ ᱜᱮ, ᱧᱤᱱᱫᱟᱹ ᱵᱮᱸᱜᱮᱫᱼᱟᱵᱮᱸᱜᱮᱫᱼᱟ ᱛᱮ ᱟᱢᱟᱜᱼᱟ ᱦᱚᱲᱢᱚ ᱦᱚᱸ ᱦᱚᱲᱢᱚᱢ ᱥᱤᱞᱢᱟᱹᱡᱼᱟ ᱪᱟᱵᱟ ᱠᱮᱫᱼᱟ ᱛᱟᱢᱟ।
train_santalimale_03109	wavs/train_santalimale_03109.wav	ᱟᱢᱟᱜᱼᱟ ᱱᱚᱝᱠᱟᱱ ᱠᱟᱹᱢᱤ ᱧᱮᱞ ᱛᱮ ᱤᱧ ᱦᱚᱧ ᱟᱹᱲᱤᱥ ᱪᱟᱵᱟᱭᱮᱱᱟ।
train_santalimale_03110	wavs/train_santalimale_03110.wav	ᱫᱤᱯᱚᱠ ᱫᱚ ᱢᱩᱞᱩᱡᱼᱟ ᱞᱟᱸᱫᱟ ᱠᱟᱛᱮᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱱᱚᱟ ᱠᱟᱹᱦᱱᱤᱧ ᱚᱞ ᱢᱩᱪᱟᱫᱼᱟ ᱞᱮᱠᱷᱟᱱ ᱜᱤᱧ ᱜᱤᱛᱤᱡᱼᱟᱟ।
train_santalimale_03111	wavs/train_santalimale_03111.wav	ᱪᱮᱫᱟᱜᱼᱟ ᱡᱮ ᱜᱟᱯᱟ ᱜᱮ ᱱᱚᱟ ᱠᱟᱹᱦᱱᱤ ᱫᱚ ᱥᱟᱸᱣᱦᱮᱸᱫᱼᱟ ᱥᱟᱠᱟᱢ ᱨᱮ ᱠᱚᱠᱚᱞ ᱦᱩᱭᱩᱜᱼᱟᱟ।
train_santalimale_03112	wavs/train_santalimale_03112.wav	ᱩᱥᱟ ᱫᱚ ᱟᱭᱟᱜᱼᱟ ᱢᱚᱪᱟ ᱵᱤᱬᱰᱩᱡᱼᱟ ᱠᱟᱛᱮᱭ ᱢᱮᱱ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱠᱟᱹᱦᱱᱤ ᱵᱚᱞᱮᱭ ᱚᱞᱮᱫᱼᱟ?
train_santalimale_03113	wavs/train_santalimale_03113.wav	ᱤᱧᱤᱧ ᱢᱮᱱ ᱮᱫᱟ, ᱱᱚᱟ ᱠᱚ ᱠᱟᱹᱦᱱᱤᱯᱷᱟᱹᱦᱱᱤ ᱚᱞ ᱠᱟᱛᱮ ᱫᱚ ᱪᱮᱫᱼᱟ ᱯᱚᱨᱦᱚ ᱧᱟᱢᱚᱜᱼᱟ ᱠᱟᱱᱟ?
train_santalimale_03114	wavs/train_santalimale_03114.wav	ᱡᱚᱠᱷᱚᱱ ᱢᱤᱫᱼᱟ ᱯᱟᱭᱥᱟ ᱦᱚᱸ ᱵᱟᱢ ᱧᱟᱢ, ᱛᱚᱵᱮ ᱱᱚᱟ ᱠᱚ ᱚᱞ ᱠᱟᱛᱮ ᱫᱚ ᱪᱮᱫᱼᱟ ᱞᱟᱵᱷ?
train_santalimale_03115	wavs/train_santalimale_03115.wav	ᱮᱠᱮᱱ ᱠᱟᱜᱚᱡ ᱠᱟᱹᱞᱤ ᱟᱨ ᱚᱠᱛᱮ ᱵᱮᱨᱵᱟᱫ ᱠᱟᱜᱼᱟ ᱱᱚᱟ ᱜᱮ ᱛᱚ।
train_santalimale_03116	wavs/train_santalimale_03116.wav	ᱵᱚᱨᱪᱚᱝ ᱮᱴᱟᱜᱼᱟ ᱡᱟᱸᱦᱟᱸᱱᱟᱜᱼᱟᱮᱢ ᱠᱟᱹᱢᱤ ᱞᱮᱠᱷᱟᱱ ᱵᱟᱨ ᱯᱟᱭᱥᱟ ᱜᱟᱱᱮᱢ ᱧᱟᱢ ᱠᱮᱭᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱱᱚᱟ ᱨᱮ ᱫᱚ ᱪᱮᱫᱼᱟ ᱮᱢ ᱧᱟᱢ ᱮᱫᱟ?
train_santalimale_03117	wavs/train_santalimale_03117.wav	ᱫᱤᱯᱚᱠ ᱫᱚ ᱢᱟᱹᱦᱤᱨ ᱟᱲᱟᱝ ᱛᱮᱭ ᱨᱚᱲ ᱠᱮᱫᱟ ᱟᱢ ᱢᱟ ᱤᱧᱮᱢ ᱵᱟᱰᱟᱭ ᱜᱮ ᱡᱮ ᱵᱟᱹᱧ ᱚᱞ ᱞᱮᱠᱷᱟᱱ ᱢᱚᱱᱮ ᱵᱟᱝ ᱛᱤᱨᱚᱯᱤᱛᱚᱜᱼᱟ ᱛᱤᱧᱟᱹ, ᱮᱱ ᱨᱮ ᱦᱚᱸᱢ ᱵᱟᱨᱚᱱᱤᱫᱤᱧ ᱠᱟᱱᱟ?
train_santalimale_03118	wavs/train_santalimale_03118.wav	ᱩᱥᱟ, ᱵᱟᱰᱟᱭ ᱜᱮᱭᱟᱢ ᱛᱚ, ᱟᱫᱚᱢ ᱠᱚ ᱫᱚ ᱪᱩᱴᱤᱛᱷᱟᱢᱟᱠᱩᱨ, ᱦᱟᱹᱬᱰᱤᱯᱟᱹᱩᱨᱟᱹ ᱨᱮᱱᱟᱜᱼᱟ ᱱᱤᱥᱟᱹ ᱛᱟᱸᱦᱮᱸᱱ ᱛᱟᱠᱚᱟ।
train_santalimale_03119	wavs/train_santalimale_03119.wav	ᱚᱱᱠᱟ ᱜᱮ ᱚᱜᱼᱟᱚᱞ ᱦᱚᱸ ᱤᱧᱟᱹᱜᱼᱟ ᱢᱤᱫᱼᱟ ᱴᱮᱱ ᱱᱤᱥᱟᱹ ᱠᱟᱱ ᱛᱤᱧᱟᱹ।
train_santalimale_03120	wavs/train_santalimale_03120.wav	ᱤᱧᱟᱹᱜᱼᱟ ᱚᱱᱛᱚᱨᱢᱚᱱᱮ ᱨᱮᱱᱟᱜᱼᱟ ᱠᱟᱛᱷᱟ ᱜᱮ ᱠᱚᱞᱚᱢ ᱦᱚᱛᱮᱛᱮ ᱯᱚᱬᱰ ᱠᱟᱜᱚᱡ ᱨᱮᱧ ᱥᱚᱫᱚᱨ ᱮᱫᱟ ᱟᱨ ᱫᱤᱥᱚᱢ ᱦᱚᱲ ᱴᱷᱮᱱᱤᱧ ᱯᱟᱥᱱᱟᱣᱮᱫᱟ।
train_santalimale_03121	wavs/train_santalimale_03121.wav	ᱚᱱᱟ ᱛᱮ ᱜᱮ ᱛᱷᱚ ᱫᱤᱥᱚᱢ ᱨᱮᱱ ᱥᱟᱱᱟᱢ ᱦᱚᱲ ᱠᱚ ᱵᱟᱰᱟᱭᱤᱧᱟᱹ।
train_santalimale_03122	wavs/train_santalimale_03122.wav	ᱩᱥᱟ ᱫᱚ ᱦᱟᱲᱦᱟᱫᱼᱟ ᱜᱮᱭ ᱢᱮᱱ ᱨᱩᱣᱟᱹᱲ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱮᱠᱮᱱ ᱧᱩᱛᱩᱢ ᱦᱟᱹᱨ ᱡᱚᱝ ᱞᱟᱹᱜᱤᱫᱼᱟᱮᱢ ᱠᱩᱨᱩᱢᱩᱴᱩᱭᱮᱫᱟ ᱟᱨ ᱱᱚᱛᱮ ᱫᱚ ᱵᱟᱢ ᱦᱩᱫᱤᱥ ᱮᱫᱟ ᱡᱮ ᱨᱮᱸᱜᱮᱡᱼᱟ ᱛᱮ ᱪᱮᱫᱼᱟ ᱫᱚᱥᱟ ᱦᱩᱭᱩᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03123	wavs/train_santalimale_03123.wav	ᱚᱱᱚᱞᱚᱡᱤᱭᱚᱱ ᱦᱚᱸ ᱡᱟᱸᱦᱟᱸᱱ ᱡᱤᱭᱚᱱ ᱠᱟᱱᱟ?
train_santalimale_03124	wavs/train_santalimale_03124.wav	ᱱᱚᱟ ᱨᱮ ᱫᱚ ᱮᱠᱮᱱ ᱨᱮᱸᱜᱮᱡᱼᱟ ᱛᱮ ᱜᱩᱡᱩᱜᱼᱟ ᱪᱷᱟᱰᱟ ᱪᱮᱫᱼᱟ ᱦᱚᱸ ᱵᱟᱹᱱᱩᱜᱼᱟᱟ।
train_santalimale_03125	wavs/train_santalimale_03125.wav	ᱱᱚᱟ ᱛᱮ ᱫᱚ ᱮᱠᱮᱱ ᱧᱩᱛᱩᱢ ᱜᱮ ᱦᱩᱭᱩᱜᱼᱟᱟ ᱟᱨ ᱧᱩᱛᱩᱢ ᱦᱟᱹᱨ ᱠᱟᱛᱮ ᱫᱚ ᱞᱟᱡᱼᱟ ᱵᱟᱝ ᱯᱮᱨᱮᱡᱚᱜᱼᱟᱟ।
train_santalimale_03126	wavs/train_santalimale_03126.wav	ᱮᱠᱮᱱ ᱞᱟᱡᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱛᱮ ᱚᱚᱞ ᱫᱚ ᱵᱟᱝ ᱴᱷᱤᱠᱟ।
train_santalimale_03127	wavs/train_santalimale_03127.wav	ᱦᱟᱹᱱᱤ ᱥᱚᱨᱮᱱ ᱵᱟᱹᱵᱩ ᱧᱮᱞᱮ ᱢᱮ ᱥᱮ ᱪᱮᱫᱼᱟ ᱛᱮ ᱠᱚᱢ ᱦᱮᱱᱟᱭᱟ?
train_santalimale_03128	wavs/train_santalimale_03128.wav	ᱚᱲᱟᱹᱠᱫᱩᱣᱟᱹᱨ, ᱫᱷᱚᱱᱚᱫᱩᱨᱤᱵ, ᱜᱟᱹᱰᱤ, ᱴᱤ.ᱣᱤ., ᱱᱚᱠᱚᱨᱪᱟᱠᱚᱨ ᱡᱚᱛᱚ ᱛᱮᱭ ᱯᱩᱨᱩᱱ ᱟᱠᱟᱱᱟ।
train_santalimale_03129	wavs/train_santalimale_03129.wav	ᱱᱚᱟ ᱦᱩᱰᱤᱧᱚᱦᱩᱰᱤᱧ ᱥᱩᱠᱨᱤ ᱵᱟᱸᱰᱟ ᱞᱮᱠᱟ ᱠᱩᱢᱵᱟᱹ ᱚᱲᱟᱜᱼᱟ ᱦᱚᱨᱚᱠᱵᱟᱱᱫᱮ ᱥᱮ ᱠᱤᱪᱚᱨᱤᱡᱼᱟ ᱠᱷᱟᱹᱬᱰᱣᱟᱹᱜᱼᱟ ᱨᱮᱱᱟᱜᱼᱟ ᱠᱟᱛᱷᱟ ᱢᱟ ᱡᱩᱫᱟᱹ ᱠᱟᱱ, ᱱᱚᱬᱰᱮ ᱢᱤᱫᱼᱟ ᱥᱟᱸᱡ ᱪᱩᱞᱦᱟᱹ ᱡᱩᱞᱩᱜᱼᱟ, ᱚᱱᱟ ᱨᱮᱱᱟᱜᱼᱟ ᱦᱚᱸ ᱴᱷᱤᱠᱟᱹᱱ ᱵᱟᱹᱱᱩᱜᱼᱟᱟ, ᱱᱚᱟ ᱠᱟᱱ ᱜᱮᱭᱟ ᱛᱷᱚ ᱚᱱᱚᱞᱚᱡᱤᱭᱚᱱ।
train_santalimale_03130	wavs/train_santalimale_03130.wav	ᱫᱤᱯᱚᱠ ᱫᱚ ᱢᱟᱹᱦᱤᱨ ᱟᱲᱟᱝ ᱛᱮᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱩᱥᱟ, ᱟᱢ ᱫᱚ ᱵᱩᱡᱦᱟᱹᱩ ᱨᱮᱱᱟᱜᱼᱟ ᱪᱮᱫᱟᱜᱼᱟ ᱵᱟᱝᱮᱢ ᱠᱩᱨᱩᱢᱩᱴᱩᱭᱮᱫᱟ।
train_santalimale_03131	wavs/train_santalimale_03131.wav	ᱵᱟᱰᱟᱭ ᱜᱮᱭᱟᱢ ᱛᱷᱚ ᱞᱩᱠᱷᱤ ᱟᱨ ᱥᱟᱨᱟᱥᱟᱹᱛᱤ ᱫᱚ ᱦᱤᱨᱟᱹᱢᱤᱭᱟᱹ ᱠᱟᱱᱟᱠᱤᱱ।
train_santalimale_03132	wavs/train_santalimale_03132.wav	ᱱᱩᱠᱤᱱ ᱛᱟᱞᱟ ᱨᱮ ᱫᱚ ᱛᱤᱥ ᱦᱚᱸ ᱥᱩᱞᱩᱠᱚᱱᱤᱨᱟᱹᱤ ᱫᱚ ᱵᱟᱹᱱᱩᱜᱼᱟᱟ।
train_santalimale_03133	wavs/train_santalimale_03133.wav	ᱚᱱᱟ ᱛᱮ ᱜᱮ ᱡᱟᱸᱦᱟᱸᱭ ᱞᱩᱠᱷᱤᱭ ᱢᱟᱱᱟᱣᱮᱭᱟ ᱩᱱᱤ ᱫᱚᱸ ᱚᱱᱫᱷᱚᱱ ᱛᱮ ᱜᱮᱭ ᱯᱮᱨᱮᱡᱼᱟ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱟᱹᱠᱤᱞᱚᱵᱩᱫ ᱥᱮᱡᱼᱟ ᱛᱮᱫᱚ ᱞᱤᱪᱟᱹᱲ ᱜᱮᱭ ᱛᱟᱸᱦᱮᱱᱟ।
train_santalimale_03134	wavs/train_santalimale_03134.wav	ᱚᱱᱠᱟ ᱜᱮ ᱡᱟᱸᱦᱟᱸᱭ ᱥᱟᱨᱟᱥᱟᱹᱛᱤᱭ ᱢᱟᱱᱟᱣᱮᱭᱟ, ᱩᱱᱤ ᱫᱚ ᱟᱹᱠᱤᱞᱚᱵᱩᱫ ᱜᱮᱭ ᱦᱟᱢᱮᱴ ᱡᱚᱝᱟ, ᱚᱱᱫᱷᱚᱱ ᱫᱚ ᱵᱟᱝ, ᱚᱱᱚᱞᱤᱭᱟ ᱦᱚᱲ ᱫᱚ ᱚᱱᱫᱷᱚᱱ ᱞᱚᱵ ᱛᱮ ᱫᱚ ᱵᱟᱝᱠᱚ ᱚᱞ ᱮᱫᱟ।
train_santalimale_03135	wavs/train_santalimale_03135.wav	ᱵᱤᱪᱠᱚᱢ ᱥᱚᱢᱟᱡ ᱥᱮᱣᱟ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱠᱚ ᱚᱞ ᱮᱫᱟ।
train_santalimale_03136	wavs/train_santalimale_03136.wav	ᱩᱥᱟ ᱫᱚ ᱛᱮᱨᱜᱮᱧ ᱜᱮᱭ ᱨᱚᱲ ᱨᱩᱣᱟᱹᱲ ᱠᱮᱫᱟ ᱱᱚᱟ ᱫᱚ ᱪᱮᱫᱟᱜᱼᱟ ᱵᱟᱝᱮᱢ ᱢᱮᱱ ᱮᱫᱟ ᱡᱮ ᱨᱮᱸᱜᱮᱡᱼᱟ ᱛᱮ ᱜᱩᱡᱩᱜᱼᱟ ᱨᱮᱱᱟᱜᱼᱟ ᱯᱚᱱᱛᱷᱟᱢ ᱵᱮᱱᱟᱣᱮᱫᱟ।
