ᱤᱧ ᱠᱷᱟᱥ ᱞᱮᱠᱟᱛᱮ ᱱᱚᱶᱟ ᱥᱟᱶᱟᱨ ᱛᱟᱞᱢᱟ ᱫᱩᱧ ᱵᱟᱪᱷᱟᱣ ᱟᱠᱟᱫᱟ ᱚᱡᱮᱫᱚ ᱱᱚᱶᱟ ᱤᱧᱟᱹᱜ ᱢᱮᱰᱤᱣᱳᱭᱮᱞ ᱵᱤᱢᱟ ᱦᱚᱛᱮᱛᱮ ᱫᱟᱯᱟᱞᱚᱜ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾ ᱱᱤᱛ ᱟᱢ ᱤᱧᱮᱢ ᱢᱤᱛᱟᱹᱧ ᱠᱟᱱᱟ ᱡᱮ ᱤᱧᱟᱹᱜ ᱱᱟᱦᱟᱜ ᱵᱷᱤᱡᱤᱴ ᱠᱚ ᱨᱮᱭᱟᱜ ᱚᱠᱟᱴᱟᱜ ᱦᱚᱸ ᱵᱟᱝ ᱠᱚᱵᱷᱟᱨ ᱟᱠᱟᱱᱟ ? ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱞᱮᱠᱟᱱᱟᱜ !	मैंने विशेष रूप से इस स्वास्थ्य केंद्र को इसलिए चुना क्योंकि यह मेरे मेडिवेल बीमा द्वारा कवर किया जाना था। अब आप मुझे बता रहे हैं कि मेरी हालिया यात्राओं में से कोई भी कवर नहीं है? यह अविश्वसनीय है!
ᱯᱩᱛᱷᱤ ᱟᱠᱷᱨᱤᱧᱤᱡ ᱡᱟᱦᱟ ᱞᱮᱠᱟ ᱟᱡᱟᱜ ᱫᱳᱠᱟᱱ ᱨᱮ ᱛᱤᱨᱞᱟᱹ ᱠᱚ ᱥᱟᱣ ᱵᱟᱹᱲᱤᱡᱼᱮ ᱵᱮᱣᱦᱟᱨᱮᱫ ᱛᱟᱦᱮᱸᱜᱼᱟ ᱚᱱᱟᱛᱮ ᱤᱧ ᱵᱷᱟᱜᱮ ᱵᱟᱹᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱮᱫ ᱛᱟᱦᱮᱸᱜᱼᱟ ᱾	दुकानदार जिस तरह से अपनी दुकान में महिलाओं को घूर रहा था, उससे मैं सहज महसूस नहीं कर रहा था।
ᱠᱚᱨᱱᱟᱴᱚᱠ ᱥᱚᱨᱠᱟᱨ ᱯᱟᱦᱴᱟ ᱠᱷᱚᱱ ᱯᱚᱱᱚᱛ ᱨᱮ ᱥᱟᱜᱷᱟᱨ ᱵᱟᱲᱦᱟᱣ ᱨᱮᱱᱟᱜ ᱡᱚᱥ ᱤᱫᱤ ᱠᱟᱛᱮ ᱱᱟᱨᱟᱭᱚᱱ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱯᱚᱛᱚᱵ ᱚᱞ ᱨᱮᱱᱟᱜ ᱟᱹᱜᱤᱵᱷᱟᱨ ᱮᱢ ᱦᱩᱭ ᱮᱱᱟ ᱾	नारायण को कर्नाटक सरकार द्वारा राज्य में पर्यटन को बढ़ावा देने के लिए एक पुस्तक लिखने का काम सौंपा गया था।
आखिर में, बहुत - सी छोटी चिड़ियाें (जिसे पालतू जानवर कहा जाता है) होती हैं, जो कीड़े - मकौड़ों की तरह ज़्यादा - से - ज़्यादा छोटे शिकार खाती हैं ।	ᱢᱤᱪᱟᱹᱫ ᱨᱮ, ᱟᱭᱢᱟ ᱦᱟᱯᱚᱱ ᱯᱩᱥᱤ (ᱰᱷᱤᱞᱟᱹ‌‌ ᱯᱟᱹᱞᱛᱩ ᱯᱩᱥᱤ) ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱚᱠᱚᱭ ᱫᱚ ᱦᱩᱛᱤ, ᱜᱩᱰᱩ, ᱪᱮᱨᱪᱮᱴᱮᱡ, ᱟᱨ ᱪᱮᱬᱮ ᱞᱮᱠᱷᱟᱱ ᱠᱟᱹᱴᱤᱡ ᱥᱤᱠᱟᱹᱨ ᱠᱚ ᱡᱟᱢ ᱠᱚᱣᱟ᱾
ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱧᱼᱟᱜ ᱦᱤᱡᱩᱜ ᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱜᱷᱟᱨᱚᱡᱽ ᱵᱚᱛᱚᱨ ᱨᱮᱭ ᱯᱟᱲᱟᱣ ᱠᱮᱫ ᱞᱮᱭᱟ ᱾	रसोई में अचानक सांप के आ जाने से हमारे घर में अफरा-तफरी मच गई।
वहाँ, उसने पद्मावती को पाने के लिए एक मंदिर में तपस्या शुरू की।	ᱚᱱᱰᱮ ᱩᱱᱤ ᱯᱚᱫᱽᱫᱟᱵᱚᱛᱤ ᱛᱚᱞᱟᱥ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱢᱩᱸᱫᱽᱨᱤ ᱨᱮ ᱫᱷᱮᱭᱟᱱ ᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱫᱟᱭ ᱾
जब इसे कान्स फिल्म समारोह में दिखाया गया था तब यह अधूरा था।	ᱠᱟᱱ ᱯᱷᱤᱞᱢ ᱯᱷᱮᱥᱴᱤᱵᱟᱞ ᱨᱮ ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱯᱩᱨᱟᱹᱣ ᱞᱮᱱᱟ ᱾
ᱪᱮᱫ ᱚᱯᱚᱢᱟᱱ ᱦᱚᱸ ᱵᱟᱹᱧ ᱥᱟᱦᱟᱣᱼᱟ ᱾	मैं आपकी ओर से कोई भी अनादर बर्दाश्त नहीं करूँगा।
ᱮᱱᱠᱷᱟᱱ, ᱟᱢ ᱡᱩᱫᱤ ᱮᱴᱟᱜ ᱫᱤᱥᱚᱢ ᱨᱮᱭᱟᱜ ᱱᱟᱜᱚᱨᱤᱠᱚᱛᱛᱚᱢ ᱦᱟᱛᱟᱣᱼᱟ, ᱮᱱᱠᱷᱟᱱ ᱟᱢ ᱟᱢᱟᱜ ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱱᱟᱜᱚᱨᱤᱠᱚᱛᱛᱚ ᱟᱨ ᱵᱷᱳᱴ ᱨᱮᱭᱟᱜ ᱟᱹᱭᱫᱟᱹᱨᱮᱢ ᱟᱫᱼᱟ ᱾	तो, अगर आप किसी दूसरे देश की नागरिक नागरिक हो, आप अपनी भारतीय स्वतंत्रता खो देते हैं और वोट देने के लिए अपने अधिकार।
एक खेल के तौर पर कम - से - कम १७वीं सदी में खेल - कूद शुरू हो जाता है, और १८६१ में ऑस्ट्रेलिया में सबसे पहले मनोरंजन - संबंधी क्लबों द्वारा खोला जाता था ।	ᱢᱤᱫᱴᱟᱹᱝ ᱠᱷᱮᱞ ᱦᱤᱥᱟᱹᱵ ᱛᱮ ᱰᱟᱩᱱᱦᱤᱞ ᱥᱤᱝ ᱠᱚᱢ ᱥᱮ ᱠᱚᱢ ᱑᱗ ᱟᱱᱟᱜ ᱥᱮᱧᱪᱩᱨᱤ ᱨᱮ ᱨᱩᱣᱟᱹᱲ ᱪᱟᱞᱟᱜ ᱠᱟᱱᱟᱭ, ᱟᱨ ᱑᱘᱖᱑ ᱨᱮ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱨᱮ ᱱᱚᱨᱣᱮᱱᱥ ᱛᱮ ᱯᱩᱭᱞᱩ ᱢᱚᱱᱚᱨᱚᱧᱡᱚᱠ ᱥᱠᱤ ᱠᱞᱚᱵ ᱠᱷᱩᱞᱟᱹ ᱠᱟᱱᱟ᱾
ᱩᱱᱤᱫᱚ ᱒᱐᱑᱕ ᱠᱷᱚᱱ ᱒᱐᱒᱐ ᱦᱟᱹᱵᱤᱡ ᱪᱤᱯᱷ ᱚᱯᱷ ᱥᱴᱟᱯᱷ ᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾	वह 2015 से 2020 तक चीफ ऑफ स्टाफ रहे।
ᱡᱚᱠᱷᱚᱱ ᱩᱱᱠᱩ ᱥᱟᱱᱟᱢ ᱠᱚ ᱜᱚᱪ ᱮᱱᱟ, ᱥᱟᱨ ᱞᱮᱜᱮ ᱟᱨ ᱤᱱᱥᱯᱮᱠᱴᱚᱨ ᱫᱚ ᱟᱥᱚᱞ ᱜᱚᱪ ᱨᱮᱭᱟᱜ ᱠᱤᱱ ᱛᱚᱞᱟᱥᱟ ᱾	जब वे सभी मर जाते हैं, तो सर लेग और इंस्पेक्टर मेन हत्याओं की जांच करते हैं।
᱑᱙᱗᱒ ᱠᱷᱚᱱ ᱑᱙᱗᱕ ᱥᱟᱞ ᱢᱩᱫᱨᱮ, ᱠᱟᱯᱨᱳᱼᱱᱤᱠᱮᱞ ᱒᱕ ᱯᱩᱭᱥᱟᱹ, ᱕᱐ ᱯᱩᱭᱥᱟ, ᱟᱨ ᱑ ᱴᱟᱠᱟ ᱠᱚᱭᱮᱱ ᱨᱮ ᱱᱤᱠᱮᱞ ᱵᱚᱫᱚᱞᱞᱮᱱᱟ; ᱑᱙᱘᱒ ᱥᱟᱞᱨᱮ, ᱠᱟᱯᱨᱳᱼᱱᱤᱠᱮᱞ ᱵᱟᱨ ᱴᱟᱠᱟ ᱨᱮᱭᱟᱜ ᱢᱩᱫᱨᱟᱹ ᱪᱟᱹᱞᱩᱞᱮᱱᱟ ᱾	सन्‌ 1972 और 1975 के बीच, 25 पारा, 50 पेथ और 1 rugam सिक्के; सन्‌ 1982 में, कपगो - Yapap के दो सिक्कों का परिचय दिया गया ।
जब हमने अपनी खिड़की से एसी हटाया, तो हम उसके अंदर एक नन्ही गिलहरी को जीवित पाकर दंग रह गए।	ᱡᱚᱠᱷᱮᱡ ᱟᱞᱮ ᱟᱞᱮᱭᱟᱜ ᱡᱟᱱᱞᱟ ᱠᱷᱚᱱᱟᱜ ᱮ/ᱥᱤ ᱞᱮ ᱥᱟᱦᱟ ᱠᱮᱫᱟ, ᱠᱷᱟᱱ ᱚᱱᱟ ᱵᱷᱤᱛᱟᱹᱨ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱡᱮᱣᱮᱫ ᱛᱳᱲ ᱦᱚᱯᱚᱱ ᱧᱮᱞ ᱧᱟᱢ ᱠᱟᱛᱮᱧ ᱵᱷᱟᱲᱩᱝᱵᱷᱟᱜ ᱮᱱᱟ ᱾
ᱩᱱᱤ ᱟᱡᱟᱜ ᱜᱷᱟᱹᱴᱤ ᱜᱚᱡᱱᱤ ᱠᱷᱚᱱᱟᱜ ᱯᱟᱧᱡᱟᱵᱽ ᱨᱮ ᱩᱪᱟᱹᱲ ᱞᱮᱫᱟᱭ ᱟᱨ ᱯᱩᱨᱩᱵᱽ ᱱᱟᱠᱷᱟ ᱥᱮᱫ ᱟᱡᱟᱜ ᱨᱟᱡᱽᱯᱚᱱᱚᱛ ᱯᱟᱥᱱᱟᱣ ᱨᱮᱱᱟᱜ ᱮ ᱨᱤᱠᱟᱹ ᱞᱮᱫᱟ, ᱡᱟᱦᱟᱛᱮ ᱟᱡ ᱯᱨᱤᱛᱷᱤᱵᱤ ᱨᱟᱡᱽ ᱥᱟᱣ ᱠᱷᱟᱹᱯᱟᱨᱤᱭᱟᱹᱭ ᱟᱜᱩᱣᱟᱫᱮ ᱛᱟᱦᱮᱱ ᱾	उन्होंने अपना आधार गजनी से पंजाब में स्थानांतरित कर दिया, और अपने साम्राज्य को पूर्व की ओर विस्तारित करने के प्रयास किए, जिससे उनका पृथ्वीराज के साथ संघर्ष हुआ।
᱒᱐᱒᱐ ᱨᱮ ᱠᱟᱹᱣᱰᱤ ᱢᱚᱱᱛᱨᱤ ᱱᱤᱨᱢᱚᱞᱟ ᱥᱤᱛᱟᱨᱚᱢᱚᱱ ᱟᱭᱤᱱ ᱱᱮ ᱟᱨᱩ ᱯᱷᱮᱨᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱞ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱟᱭ ᱨᱟᱠᱟᱵ ᱞᱮᱫᱟ᱾	सन्‌ 2020 में, नर्मा में रहनेवाले एक मंत्री ने एक बिल पेश किया जिसमें उसे सुधार करने के लिए कहा गया ।
मॉड्यूलर किचन लगाने के लिए जब मजदूरों ने मौजूदा अलमारियों को तोड़ा तो रसोई में तिलचट्टे देखकर मैं चौंक गया।	ᱤᱧᱫᱚ ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮ ᱪᱟᱹᱯᱲᱤ ᱧᱮᱞ ᱠᱟᱛᱤᱧ ᱦᱟᱦᱟᱲᱟᱜ ᱞᱮᱱᱟ ᱡᱚᱠᱷᱚᱱ ᱠᱟᱹᱢᱤᱭᱟᱹ ᱠᱚ ᱢᱚᱰᱩᱞᱟ ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱪᱟᱹᱞᱩᱭ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱚᱸᱰᱮ ᱢᱮᱱᱟᱜ ᱟᱞᱢᱟᱨᱤᱠᱚ ᱨᱟᱹᱯᱩᱫ ᱞᱮᱫᱟ ᱾
ᱦᱮᱸ, ᱱᱚᱶᱟᱫᱚ ᱵᱤᱦᱟᱨᱤ ᱠᱚᱣᱟᱜ ᱠᱟᱱᱟ ᱾	हाँ, यह एक बिहारिक है.
᱕ᱢᱮ ᱢᱩᱫᱨᱮ, ᱵᱷᱟᱨᱚᱛ ᱫᱚ ᱕,᱗᱖᱙,᱔᱔᱒ ᱜᱚᱴᱮᱡ ᱫᱩᱨᱤᱵ ᱜᱚᱲᱚᱞᱮᱠᱟᱛᱮᱭ ᱧᱟᱢᱠᱮᱫᱟ ᱾	5 मई तक भारत को मदद के लिए 5,79,429 वस्तुएँ मिली थीं ।
ᱮᱯᱨᱤᱞ ᱒᱐᱐᱖ ᱨᱮ, ᱱᱚᱣᱟ CD ᱫᱚ ᱭᱩᱱᱟᱭᱴᱮᱰ ᱠᱤᱝᱰᱚᱢ ᱨᱮ ᱵᱮᱵᱦᱟᱨ ᱞᱮᱱᱟ ᱾	अप्रैल 2006 में, सीडी यूनाइटेड किंगडम में जारी की गई थी।
माधो सिंह ने बाद में बालाजी राव से मध्यस्थता की मांग की, जो व्यक्तिगत रूप से जयपुर आए और ईश्वरी सिंह को माधो सिंह को 4 महल सौंपने के लिए मना लिया।	ᱢᱟᱫᱷᱳ ᱥᱤᱝ ᱛᱟᱭᱚᱢ ᱵᱟᱞᱟᱡᱤᱨᱟᱣ ᱴᱷᱮᱱ ᱥᱚᱞᱦᱟᱭ ᱠᱷᱚᱡᱽ ᱞᱮᱫᱟ , ᱡᱟᱦᱟᱭ ᱫᱚ ᱟᱡ ᱜᱮ ᱡᱚᱭᱯᱩᱨ ᱛᱮᱭ ᱦᱮᱡ ᱞᱮᱱᱟ ᱟᱨ ᱢᱟᱫᱷᱳ ᱥᱤᱝᱫᱚ ᱔ ᱜᱚᱴᱟᱝ ᱢᱚᱦᱚᱞ ᱟᱲᱟᱜ ᱞᱟᱹᱜᱤᱫ ᱤᱥᱥᱚᱨᱤ ᱥᱤᱝ ᱮ ᱨᱮᱵᱮᱱ ᱦᱚᱪᱚ ᱞᱮᱫ ᱛᱟᱦᱮᱫ ᱾
ᱯᱷᱮᱵᱽᱨᱩᱣᱟᱨᱤ ᱒᱐᱑᱐ ᱫᱷᱟᱹᱵᱤᱡ ᱩᱱᱠᱩ ᱨᱮ ᱢᱤᱫ ᱧᱩᱛᱩᱢ ᱵᱟᱹᱱᱩᱜᱼᱟ ᱾	फरवरी 2010 तक उनका कोई नाम नहीं था।
वह अंततः राज्यपाल पद का उम्मीदवार बनने के लिए उभरता है।	ᱩᱱᱤ ᱫᱚ ᱜᱩᱵᱷᱚᱨᱱᱚᱨ ᱞᱟᱹᱜᱤᱫ ᱠᱮᱱᱰᱤᱮᱴ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱜᱤᱫ ᱢᱩᱪᱟᱹᱫ ᱫᱷᱟᱣ ᱩᱛᱷᱱᱟᱹᱣ ᱮᱱᱟ ᱾
यह श्रृंखला सीआईए एजेंट स्टेन स्मिथ और उनके परिवार की घटनाओं का अनुसरण करती है।	ᱱᱚᱶᱟ ᱥᱤᱨᱤᱡᱽ ᱫᱚ ᱥᱤ.ᱟᱭ.ᱟᱭ. ᱮᱡᱮᱱᱴ ᱥᱴᱮᱱ ᱥᱢᱤᱛᱷ ᱟᱨ ᱩᱱᱤᱭᱟᱜ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱠᱚ ᱯᱟᱨᱥᱟᱞᱟ ᱾
अगले हफ्ते, जब वसंत - ऋतु में वसंत - ऋतु में ऑस्ट्रेलिया खेलती है, तब श्रंखला का आखिरी जोड़ एलस पार्क में होगा ।	ᱥᱤᱨᱤᱡᱽ ᱨᱮᱱᱟᱜ ᱯᱷᱟᱭᱱᱟᱞ ᱢᱮᱭᱪ ᱫᱚᱥᱟᱨ ᱦᱟᱯᱛᱟ ᱡᱚᱦᱟᱱᱵᱟᱨᱜᱽ ᱨᱮᱱᱟᱜ ᱮᱞᱤᱥ ᱯᱟᱨᱠ ᱨᱮ ᱦᱩᱭᱩᱜᱼᱟ, ᱡᱚᱠᱷᱚᱱ ᱥᱯᱨᱤᱝᱜᱽᱵᱚᱠᱥ ᱟᱥᱴᱨᱮᱞᱤᱭᱟ ᱠᱷᱚᱱ ᱠᱚ ᱠᱷᱮᱞᱚᱜᱼᱟ᱾
ᱢᱤᱴᱤᱝ ᱚᱠᱛᱚ ᱞᱤᱰᱟᱹᱨᱥᱤᱯ ᱴᱤᱢ ᱫᱟᱨᱟᱭ ᱛᱮ ᱟᱸᱴᱟᱱ ᱠᱩᱠᱞᱤ ᱠᱩᱞᱤ ᱟᱨ ᱚᱱᱟ ᱚᱲᱮᱡ ᱛᱟᱭᱚᱢ ᱢᱮᱱᱮᱡᱟᱨ ᱮ ᱩᱫᱟᱹᱥ ᱮᱱᱟ ᱾	बैठक के दौरान जब नेतृत्व टीम ने कठिन सवाल पूछे और उसकी धज्जियां उड़ा दीं, तो प्रबंधक निराश दिखा।
यह डेसी मुझे आईडीली की याद दिलाता है.	ᱱᱚᱶᱟ ᱞᱤᱴᱴᱤ ᱤᱧ ᱤᱰᱞᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟᱭ ᱫᱤᱥᱟᱹ ᱟᱪᱚᱭᱫᱤᱧᱟ ᱾
ᱤᱧ ᱱᱚᱸᱰᱮᱧ ᱜᱟᱹᱨᱟᱹᱵᱟᱥᱚᱜ ᱠᱟᱱᱟ ᱱᱮᱛᱚᱜ ᱕ ᱥᱮᱨᱢᱟ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾	अब मैं यहाँ रह रहा है कि 5 साल हो गया है.
बाद में नीदरलैंड के अधिकारियों ने गेंद पर उनके शानदार नियंत्रण के कारण उनकी हॉकी स्टिक में कोई चुंबक होने की जांच करने के लिए वास्तव में चंद की हॉकी स्टिक तोड़ दी थी।	ᱛᱟᱭᱚᱢᱛᱮ, ᱱᱮᱫᱟᱨᱞᱮᱱᱰ ᱯᱟᱦᱴᱟ ᱫᱚ ᱥᱟᱹᱨᱤᱜᱮ ᱪᱟᱸᱫᱽ ᱟᱜ ᱵᱚᱞ ᱥᱟᱢᱲᱟᱣ ᱨᱮᱱᱟᱜ ᱚᱥᱟᱫᱷᱟᱨᱚᱱ ᱫᱟᱲᱮ ᱠᱷᱟᱹᱛᱤᱨ ᱦᱚᱠᱤ ᱴᱷᱮᱸᱜᱟ ᱨᱟᱹᱯᱩᱫ ᱠᱟᱛᱮ ᱧᱮᱞ ᱦᱩᱭ ᱞᱮᱱᱟ ᱡᱮ, ᱚᱱᱟ ᱵᱷᱤᱛᱤᱨ ᱨᱮ ᱡᱟᱦᱱᱟ ᱪᱩᱢᱵᱚᱠ ᱢᱮᱱᱟᱜᱼᱟ ᱥᱮ ᱵᱟᱝ ᱾
यह ओडिशा वास्तुकला में एक उत्कृष्ट कृति के रूप में खड़ा है।	ᱳᱲᱤᱥᱥᱟ ᱨᱮᱭᱟᱜ ᱥᱛᱷᱟᱯᱚᱛᱛᱚ ᱨᱮ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱟᱹᱰᱤ ᱵᱮᱹᱥ ᱦᱩᱱᱟᱹᱨ ᱠᱟᱹᱢᱤ ᱠᱟᱱᱟ ᱾
शहर के बाहर लगे ट्रैफिक जाम ने कंडक्टर की आवाज को थका हुआ और पस्त बना दिया जब उसने हमें सूचित किया कि अपनी यात्रा जारी रखने से पहले हम कुछ देर के लिए फंस सकते हैं।	ᱥᱟᱦᱟᱨ ᱵᱟᱦᱨᱮ ᱨᱮ ᱴᱨᱟᱯᱷᱤᱠ ᱡᱮᱹᱢ ᱠᱚᱱᱰᱟᱠᱴᱟᱨ ᱟᱜ ᱨᱚᱲ ᱟᱲᱟᱝ ᱠᱚ ᱜᱩᱝᱨᱩᱛ ᱟᱨ ᱠᱚ ᱦᱤᱨᱟᱹᱣ ᱦᱚᱪᱚ ᱞᱮᱫᱟ ᱚᱡᱮᱫᱚ ᱩᱱᱤ ᱟᱞᱮᱭ ᱵᱟᱲᱟᱭ ᱦᱚᱪᱚ ᱞᱮᱫ ᱞᱮᱭᱟ ᱡᱮ ᱟᱞᱮᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱥᱟᱸᱜᱷᱟᱨ ᱪᱟᱪᱟᱞᱟᱣ ᱤᱫᱤ ᱞᱟᱦᱟᱨᱮ ᱟᱞᱮ ᱠᱤᱪᱷᱩ ᱜᱷᱹᱲᱤᱡᱞᱮ ᱟᱠᱚᱴ ᱛᱟᱦᱮᱸ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾
ᱤᱧ ᱫᱚᱛᱤᱥ ᱦᱚᱸ ᱵᱟᱹᱧ ᱩᱭᱦᱟᱹᱨ ᱟᱠᱟᱫᱼᱟ ᱡᱮ ᱤᱧᱟᱹᱜ ᱠᱨᱮᱰᱤᱴ ᱠᱟᱨᱰ ᱱᱚᱶᱟ ᱞᱟᱣᱩᱱᱡ ᱨᱮᱭ ᱠᱟᱹᱢᱤᱭᱟ ᱢᱮᱱᱛᱮ !	मैंने कभी नहीं सोचा था कि मेरा क्रेडिट कार्ड इस लाउंज में काम करेगा!
ᱤᱱᱟᱹ ᱛᱟᱭᱚᱢ ᱫᱟᱭᱟ ᱠᱟᱛᱮᱜ ᱵᱷᱮᱠᱥᱤᱱ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱴᱷᱟᱹᱣᱠᱟᱹ ᱢᱟᱹᱦᱤᱛ ᱧᱮᱞᱢᱮ ᱟᱨ ᱱᱚᱶᱟ ᱜᱚᱴᱟᱭ ᱢᱮ ᱾	तो कृपया वैक्सीन के लिए एक उचित तारीख जाँच करें और यह अनुसूचित हो.
ᱦᱮᱞᱳ, ᱟᱢ ᱟᱹᱰᱤ ᱵᱷᱟᱵᱱᱟᱢ ᱧᱮᱞᱚᱜ ᱠᱟᱱᱟ, ᱪᱮᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ?	हैलो, आप चिंतित लग रहा है, क्या हो रहा है?
ᱱᱚᱶᱟᱫᱚ ᱯᱩᱨᱟᱹᱜᱮ ᱫᱨᱟᱵᱤᱲ ᱵᱮᱱᱟᱣ ᱠᱟᱹᱨᱤ ᱠᱟᱱᱟ ᱾	यह डॉवडा भवन में पूरी तरह से है.
वॉकल्यूस विभाग के एरोन्डिसमेंट: वॉकल्यूस विभाग में 3 एरोन्डिसमेंट हैं।	ᱵᱷᱚᱠᱞᱩᱡ ᱛᱷᱚᱱᱚᱛ ᱨᱮ ᱓ ᱭᱟ ᱮᱹᱨᱳᱱᱰᱤᱥᱢᱮᱱᱴ ᱢᱮᱱᱟᱜᱼᱟ ᱾
इस समय, वह निष्ठापूर्वक अपने मंगेतर के लिए कमीजों पर कढ़ाई कर रही थीं।	ᱱᱚᱶᱟ ᱚᱠᱛᱚ ᱩᱱᱤ ᱫᱚ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱥᱟᱹᱦᱤᱡ ᱟᱡ ᱨᱮᱱ ᱱᱟᱣᱟ ᱡᱟᱣᱟᱭ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱨᱴ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱠᱚᱭ ᱠᱚᱨᱟᱣ ᱞᱮᱫᱟ ᱾
ᱯᱟᱨᱠ ᱫᱚ ᱑᱙,᱕᱐᱐ ᱠᱤᱢᱤ᱒ ᱟᱢᱮᱴᱟᱠᱟᱫᱟᱭ ᱟᱨ ᱑᱔ ᱡᱩᱫᱟᱹᱼᱡᱩᱫᱟᱹ ᱮᱠᱳᱡᱚᱱ ᱨᱮ ᱦᱟᱹᱴᱤᱧ ᱢᱮᱱᱟᱜᱼᱟ, ᱥᱟᱱᱟᱢ ᱡᱩᱫᱟᱹᱼᱡᱩᱫᱟᱹ ᱵᱤᱨ ᱡᱤᱭᱟᱹᱞᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ᱾	इस पार्क में करीब 19,,500 किलोमीटर का इलाका है और इसमें 14 अलग - अलग किस्म के पेड़ हैं, जो अलग - अलग किस्म के जंगली जानवर हैं ।
यदि आप मुझे बोर्डिंग स्कूल में डालने के बारे में नहीं सोच रही हैं, तो मुझे राहत मिली है। अपनी बुरी खबर सुनाइए। (बेटा)	ᱟᱢ ᱡᱩᱫᱤ ᱤᱧ ᱵᱳᱨᱰᱤᱝ ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱫᱚᱦᱚᱭᱤᱧ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱵᱟᱝᱼᱮᱢ ᱩᱭᱦᱟᱹᱨ ᱮᱫᱟ, ᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱪᱷᱟᱹᱲᱤᱧ ᱧᱟᱢ ᱮᱫᱟ ᱾ ᱟᱢᱟᱜ ᱵᱟᱹᱲᱤᱡ ᱠᱷᱚᱵᱚᱨ ᱚᱢᱚᱜ ᱢᱮ ᱾ (ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹ)
