train_santalimale_02926	ᱛᱮᱦᱮᱧ ᱫᱚ ᱤᱧ ᱥᱟᱨᱟᱯᱟᱭ ᱠᱟᱱᱟ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱪᱮᱞᱮ ᱟᱹᱤᱢᱟᱹᱭ ᱦᱚᱸ ᱵᱟᱝ ᱡᱩᱴᱟᱹᱣᱟᱢᱟ।
train_santalimale_02927	ᱮᱱᱠᱟ ᱛᱮᱜᱮ ᱱᱚᱟ ᱫᱷᱟᱹᱨᱛᱤ ᱫᱚᱢ ᱵᱟᱹᱜᱤᱭᱟᱜᱼᱟᱟ।
train_santalimale_02928	ᱠᱚᱭᱚᱜᱼᱟ ᱦᱚᱨ ᱛᱟᱭᱚᱢ ᱪᱮᱫᱼᱟ ᱤᱧ ᱪᱮᱠᱟᱭᱟ?
train_santalimale_02929	ᱟᱞᱮ ᱚᱲᱟᱜᱼᱟ ᱛᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱢᱟ ᱞᱟᱡᱟᱣ ᱜᱮᱧ ᱟᱹᱤᱠᱟᱹᱣᱮᱫᱼᱟ ᱠᱟᱱ।
train_santalimale_02930	ᱡᱩᱫᱤᱧ ᱨᱩᱣᱟᱹᱲ ᱥᱮᱱᱚᱜᱼᱟ ᱠᱟᱱ ᱠᱷᱟᱱ ᱟᱞᱮ ᱚᱲᱟᱜᱼᱟ ᱨᱮᱱ ᱫᱚ ᱛᱷᱚᱲᱟᱹ ᱵᱟᱹᱰᱤᱡᱼᱟ ᱠᱚ ᱨᱚᱲ ᱠᱚᱟ।
train_santalimale_02931	ᱤᱧ ᱫᱟᱫᱟ ᱨᱮᱱ ᱥᱟᱜᱟᱞᱥᱟᱜᱟᱞ ᱜᱟᱛᱮ ᱠᱚᱲᱟᱹ, ᱪᱮᱠᱟ ᱤᱧ ᱫᱟᱫᱟ ᱫᱚ ᱟᱡᱼᱟ ᱨᱮᱱ ᱜᱟᱛᱮ ᱠᱚᱲᱟᱹ ᱥᱟᱸᱣᱛᱮ ᱫᱚᱭ ᱫᱩᱰᱩᱯᱩᱛᱮᱝᱜᱚ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟᱟ।
train_santalimale_02932	ᱚᱲᱟᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱡᱚᱛᱚ ᱢᱟᱱ ᱢᱟᱱᱚᱛ ᱚᱛ ᱦᱟᱥᱟ ᱨᱮ ᱢᱤᱞᱟᱹᱜᱼᱟᱟ।
train_santalimale_02933	ᱚᱱᱟᱛᱮ ᱤᱧ ᱜᱮ ᱵᱟᱝ ᱛᱟᱸᱦᱮᱸᱱ ᱨᱮᱭᱟᱜᱼᱟ ᱤᱧ ᱜᱚᱴᱟ ᱩᱨᱤᱡᱼᱟ ᱠᱮᱫᱟ ᱟᱨ ᱱᱚᱬᱰᱮ ᱫᱚᱧ ᱦᱮᱡᱼᱟ ᱟᱠᱟᱱᱟ।
train_santalimale_02934	ᱱᱚᱟ ᱨᱚᱲ ᱢᱩᱪᱟᱹᱫᱼᱟ ᱥᱟᱸᱣᱛᱮ ᱥᱚᱦᱟ ᱫᱚ ᱨᱟᱨᱟᱜᱼᱟ ᱮ ᱥᱟᱹᱨᱫᱤ ᱭᱮᱱᱟ।
train_santalimale_02935	ᱩᱱᱤᱭᱟᱜᱼᱟ ᱵᱟᱝ ᱥᱟᱦᱟᱜᱼᱟ ᱫᱩᱠ ᱟᱸᱡᱚᱢ ᱠᱟᱛᱮ ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱢᱟ ᱛᱷᱤᱨᱠᱚᱜᱼᱟ ᱢᱮ ᱟᱞᱚᱢ ᱨᱟᱜᱟ।
train_santalimale_02936	ᱦᱚᱲ ᱧᱮᱞ ᱠᱟᱛᱮ ᱛᱷᱚᱨ ᱵᱟᱢ ᱧᱮᱞ ᱚᱨᱚᱢ ᱠᱮᱭᱟ, ᱡᱮ ᱚᱠᱚᱭ ᱴᱟᱜᱼᱟ ᱫᱚ ᱥᱟᱹᱨᱤ ᱦᱚᱲ ᱠᱟᱱᱟᱭ ᱢᱮᱱᱛᱮ।
train_santalimale_02937	ᱫᱮᱞᱟ ᱤᱧ ᱤᱫᱤ ᱢᱮᱭᱟ ᱟᱞᱮ ᱚᱲᱟᱹᱜᱼᱟ ᱛᱮ, ᱪᱮᱠᱟ ᱤᱧ ᱦᱚᱸ ᱵᱟᱢ ᱵᱤᱥᱣᱟᱹᱥᱟᱹᱧ ᱠᱟᱱᱟ।
train_santalimale_02938	ᱥᱚᱦᱟ ᱫᱚ ᱟᱹᱰᱤ ᱩᱥᱟᱹᱨᱟᱭ ᱨᱚᱲ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱟᱨ ᱤᱧ ᱥᱟᱸᱣ ᱛᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱱᱚᱟ ᱵᱚᱡᱷᱦᱟ।
train_santalimale_02939	ᱱᱚᱟ ᱵᱚᱡᱷᱦᱟ ᱨᱮᱱ ᱦᱚᱸ ᱤᱧ ᱜᱮ ᱵᱟᱵᱟ ᱫᱚᱧ ᱛᱮᱸᱜᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_02940	ᱥᱚᱦᱟ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱵᱟᱝ ᱱᱚᱝᱠᱟ ᱫᱚ ᱵᱟᱝ ᱦᱩᱭ ᱫᱟᱹᱲᱮᱭᱟᱜᱼᱟᱟ।
train_santalimale_02941	ᱮᱴᱟᱜᱼᱟ ᱦᱚᱲᱟᱜᱼᱟ ᱵᱚᱡᱷᱦᱟ ᱫᱚ ᱟᱢ ᱪᱮᱠᱟᱛᱮᱧ ᱜᱚᱜᱼᱟ ᱚᱪᱚᱠᱮᱢᱟ?
train_santalimale_02942	ᱟᱢ ᱚᱠᱟ ᱨᱮᱱ ᱟᱨ ᱤᱧ ᱚᱠᱟ ᱨᱮᱱ, ᱟᱞᱟᱝ ᱢᱟ ᱛᱮᱦᱮᱧ ᱩᱛᱟᱹᱨ ᱞᱟᱝ ᱧᱟᱯᱟᱢᱚᱜᱼᱟ ᱠᱟᱱ ᱯᱟᱹᱦᱤᱞ ᱧᱟᱯᱟᱢ ᱨᱮᱜᱮ ᱩᱱᱟᱹᱜᱼᱟ ᱦᱟᱢᱟᱞᱟᱜᱼᱟ ᱵᱚᱡᱷᱦᱟ ᱫᱚ ᱵᱟᱹᱧ ᱞᱟᱫᱮᱭᱟᱢᱟ।
train_santalimale_02943	ᱩᱱᱟᱹᱜᱼᱟ ᱵᱷᱟᱜᱮ ᱠᱚᱲᱟᱹ ᱪᱮᱫᱼᱟ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱤᱧ ᱵᱟᱹᱲᱤᱡᱼᱟ ᱢᱮᱭᱟ?
train_santalimale_02944	ᱢᱟ ᱟᱢ ᱦᱚᱸ ᱪᱟᱞᱟᱣ ᱡᱚᱝᱟᱱ ᱢᱮ ᱟᱨ ᱤᱧ ᱦᱚᱸ ᱚᱠᱟ ᱥᱮᱡᱼᱟ ᱢᱮᱫᱼᱟᱞᱩᱛᱩᱨ ᱪᱟᱞᱟᱜᱼᱟ ᱛᱤᱧᱟᱹ ᱚᱱᱛᱮᱜᱮᱧ ᱥᱮᱱᱚᱜᱼᱟᱟ।
train_santalimale_02945	ᱮᱱ ᱨᱮ ᱦᱚᱸ ᱟᱞᱮ ᱚᱲᱟᱜᱼᱟ ᱛᱮ ᱫᱚ ᱚᱦᱚᱧ ᱨᱩᱣᱟᱹᱲ ᱥᱮᱱ ᱞᱮᱱᱟ।
train_santalimale_02946	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱵᱟᱝ ᱥᱚᱦᱟ, ᱱᱚᱝᱠᱟ ᱫᱚ ᱟᱞᱚᱢ ᱨᱚᱲᱟ।
train_santalimale_02947	ᱤᱧ ᱦᱚᱸ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱵᱟᱯᱞᱟᱜᱼᱟ ᱢᱟ ᱦᱩᱭᱩᱜᱼᱟ ᱛᱤᱧ ᱜᱮ?
train_santalimale_02948	ᱪᱮᱫᱟᱜᱼᱟ ᱵᱟᱝ ᱟᱢ ᱜᱮᱧ ᱤᱫᱤ ᱢᱮᱭᱟ?
train_santalimale_02949	ᱟᱢᱟᱜᱼᱟ ᱫᱩᱠ ᱦᱚᱸ ᱪᱟᱵᱟᱜᱼᱟ ᱛᱟᱢᱟ ᱟᱨ ᱟᱢ ᱥᱟᱸᱣ ᱛᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱚᱡᱷᱦᱟ ᱠᱷᱚᱱ ᱦᱚᱸᱢ ᱨᱟᱣᱟᱞᱚᱜᱼᱟᱟ।
train_santalimale_02950	ᱥᱚᱦᱟ ᱫᱚᱭ ᱨᱚᱲ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱵᱟᱝ ᱫᱚ ᱥᱟᱹᱨᱤᱭᱟᱜᱼᱟ ᱮᱢ ᱢᱮᱱ ᱮᱫᱼᱟ ᱠᱟᱱ ᱵᱟᱝ ᱫᱚ ᱟᱹᱩᱲᱤᱭᱟᱹᱜᱼᱟ?
train_santalimale_02951	ᱤᱧ ᱫᱚ ᱥᱚᱢᱟᱡ ᱛᱟᱞᱟ ᱨᱮᱦᱰᱟ ᱦᱟᱥᱟ ᱨᱮᱧ ᱞᱮᱸᱡᱮᱫᱼᱟ ᱟᱠᱟᱱ ᱟᱨ ᱟᱢ ᱫᱚᱢ ᱚᱨ ᱵᱮᱨᱮᱫᱼᱟ ᱤᱫᱤᱧ ᱠᱟᱱᱟ।
train_santalimale_02952	ᱱᱚᱟ ᱥᱚᱢᱟᱡ ᱨᱮ ᱟᱢ ᱞᱮᱠᱟᱱ ᱠᱚᱲᱟ ᱫᱚ ᱯᱟᱥᱮᱡᱼᱟ ᱵᱟᱹᱱᱩᱜᱼᱟ ᱠᱚᱟ।
train_santalimale_02953	ᱤᱧ ᱮᱢ ᱟᱸᱜᱚᱪ ᱤᱫᱤᱧ ᱠᱟᱱ ᱢᱟ ᱦᱮᱸᱜᱮ, ᱥᱟᱸᱣᱛᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱚᱡᱷᱦᱟ ᱚᱱᱟ ᱦᱚᱢ ᱟᱸᱜᱚᱪ ᱮᱫᱼᱟ ᱠᱟᱱ।
train_santalimale_02954	ᱥᱟᱹᱢᱟᱹᱱᱤ ᱠᱟᱛᱷᱟ ᱫᱚ ᱵᱟᱝ ᱟᱢ ᱫᱚ ᱥᱟᱹᱨᱤ ᱜᱮ ᱪᱟᱸᱫᱚ ᱵᱟᱨᱟᱜ ᱦᱚᱲ ᱠᱟᱱᱟᱢ।
train_santalimale_02955	ᱮᱠᱮᱱ ᱦᱚᱲᱟᱹᱜᱼᱟ ᱢᱩᱴᱷᱟᱹᱱ ᱨᱮ ᱫᱷᱟᱹᱨᱛᱤ ᱨᱮ ᱫᱚ ᱢᱮᱱᱟᱢᱟ।
train_santalimale_02956	ᱯᱟᱥᱮᱡᱼᱟ ᱚᱠᱛᱮ ᱫᱚ ᱛᱟᱞᱟ ᱧᱤᱫᱟᱹ ᱣᱟᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_02957	ᱩᱱ ᱢᱟᱨᱟᱝ ᱨᱟᱹᱥᱤᱵᱟᱹᱥᱤ ᱟᱛᱚ, ᱠᱚᱲᱟᱹᱠᱩᱲᱤ ᱢᱟ ᱥᱟᱜᱟᱞᱥᱟᱜᱟᱞ।
train_santalimale_02958	ᱟᱨ ᱧᱮᱧᱮᱞ ᱯᱮᱲᱟᱹ ᱠᱚ ᱦᱚᱸ ᱦᱮᱡᱼᱟ ᱡᱟᱨᱣᱟ ᱣᱟᱠᱟᱱᱟ।
train_santalimale_02959	ᱚᱱᱟᱛᱮ ᱪᱷᱟᱴᱠᱟᱨᱮ ᱜᱩᱵᱩᱰᱚᱜᱩᱵᱩᱰ ᱞᱟᱸᱜᱰᱮᱸ ᱟᱠᱷᱲᱟᱹ ᱠᱚ ᱡᱚᱢᱠᱟᱣ ᱟᱠᱟᱫᱼᱟᱟ।
train_santalimale_02960	ᱱᱚᱝᱠᱟᱱ ᱥᱮᱨᱮᱧ ᱟᱸᱡᱚᱢ ᱛᱮ ᱚᱠᱚᱭ ᱴᱟᱜᱼᱟ ᱱᱟᱪᱚᱱᱤᱭᱟᱹᱢᱟᱱᱫᱟᱲᱤᱭᱟᱹ ᱵᱷᱟᱞᱟ ᱵᱟᱭ ᱨᱟᱹᱥᱠᱟᱹ ᱠᱚᱜᱼᱟᱟ?
train_santalimale_02961	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱫᱮᱞᱟ ᱥᱚᱦᱟ ᱱᱚᱜᱼᱟᱚᱭ ᱱᱚᱬᱰᱮ ᱠᱷᱟᱹᱨᱟᱹᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱛᱟᱞᱮᱭᱟ ᱚᱬᱰᱮ ᱜᱮ ᱞᱟᱝ ᱡᱤᱨᱟᱹᱩ ᱧᱚᱜᱚᱜᱼᱟᱟ।
train_santalimale_02962	ᱥᱮᱛᱟᱜᱼᱟᱥᱤᱢᱨᱟᱜᱼᱟ ᱚᱲᱟᱜᱼᱟ ᱛᱮ ᱫᱚ ᱞᱟᱝ ᱪᱟᱞᱟᱣᱮᱱ ᱜᱮ ᱱᱟᱸᱦᱟᱸᱠ।
train_santalimale_02963	ᱥᱚᱦᱟ ᱫᱚ ᱢᱚᱴᱨᱟᱭ ᱦᱮᱨᱢᱮᱫᱼᱟ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱟᱨ ᱪᱟᱸᱫᱨᱟᱭ ᱛᱟᱭᱚᱢᱛᱟᱭᱚᱢ ᱛᱮᱭ ᱯᱟᱸᱡᱟ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_02964	ᱵᱟᱱᱟᱦᱚᱲ ᱠᱷᱟᱹᱨᱟᱹᱤ ᱛᱮ ᱠᱤᱱ ᱪᱟᱞᱟᱣᱮᱱᱟ।
train_santalimale_02965	ᱠᱷᱟᱹᱨᱟᱹᱤ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱩᱢᱵᱟᱹ ᱚᱬᱰᱮ ᱜᱮ ᱢᱤᱫᱼᱟ ᱜᱷᱟᱹᱲᱤ ᱧᱤᱨᱟᱹᱩ ᱛᱟᱭᱚᱢ ᱢᱟᱹᱸᱡᱷᱤ ᱠᱚᱨᱮᱱ ᱥᱤᱢ ᱥᱟᱹᱬᱰᱤᱭ ᱠᱩᱠᱰᱩ ᱠᱮᱫᱟ।
train_santalimale_02966	ᱥᱤᱢ ᱥᱟᱹᱬᱰᱤᱭᱟᱜᱼᱟ ᱠᱩᱠᱰᱩ ᱟᱸᱡᱚᱢ ᱛᱮ ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱮᱵᱷᱮᱱ ᱮᱱᱟ।
train_santalimale_02967	ᱠᱷᱟᱱ ᱥᱚᱦᱟᱭ ᱛᱩᱠᱩᱡᱼᱟ ᱠᱮᱫᱮᱭᱟ ᱟᱨ ᱮ ᱨᱚᱲ ᱠᱮᱫᱟ ᱥᱚᱦᱟ ᱵᱮᱨᱮᱫᱼᱟ ᱢᱮᱸ ᱥᱤᱢᱨᱟᱜᱼᱟ ᱮᱱᱟ।
train_santalimale_02968	ᱵᱟᱱᱟ ᱦᱚᱲ ᱠᱤᱱ ᱵᱮᱨᱮᱫᱼᱟ ᱮᱱᱟ ᱟᱨ ᱵᱟᱲᱜᱮ ᱦᱚᱨ ᱛᱮ ᱚᱲᱟᱜᱼᱟ ᱛᱮ ᱫᱚ ᱠᱤᱱ ᱵᱚᱞᱚᱭᱮᱱᱟ।
train_santalimale_02969	ᱥᱮᱛᱟᱜᱼᱟ ᱮᱱ ᱠᱷᱟᱱ ᱥᱤᱧ ᱪᱟᱸᱫᱚᱣᱟᱜᱼᱟ ᱨᱟᱛ ᱥᱟᱸᱣ ᱛᱮ ᱜᱚᱴᱟ ᱟᱛᱚ ᱨᱮ ᱱᱚᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱯᱟᱥᱱᱟᱣᱮᱱᱟ।
train_santalimale_02970	ᱵᱟᱝᱢᱟ ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚ ᱧᱤᱫᱟᱹ ᱵᱷᱤᱛᱟᱨ ᱛᱮᱜᱮ ᱵᱟᱹᱦᱩᱭ ᱟᱹᱜᱩ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_02971	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚ ᱛᱤᱥ ᱦᱚᱸ ᱚᱱᱠᱟᱱ ᱠᱚᱲᱟᱹ ᱫᱚ ᱵᱟᱭ ᱟᱹᱤᱠᱟᱹᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱱᱟ।
train_santalimale_02972	ᱵᱟᱝ ᱫᱚ ᱫᱚᱝ ᱥᱟᱞ, ᱵᱟᱝ ᱫᱚ ᱪᱷᱟᱛᱟᱯᱟᱛᱟ, ᱵᱟᱝ ᱫᱚ ᱦᱟᱴᱵᱟᱡᱟᱨ ᱟᱨ ᱵᱟᱝ ᱫᱚ ᱡᱟᱸᱦᱟᱸᱭ ᱥᱟᱸᱣ ᱛᱮ ᱨᱚᱲ ᱞᱟᱸᱫᱟ।
train_santalimale_02973	ᱟᱛᱚ ᱦᱚᱲ ᱫᱚ ᱱᱚᱟ ᱠᱟᱛᱷᱟ ᱟᱸᱡᱚᱢ ᱠᱟᱛᱮ ᱟᱹᱰᱤ ᱦᱟᱦᱟᱲᱟᱹ ᱠᱚ ᱟᱹᱤᱠᱟᱹᱩ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_02974	ᱵᱷᱟᱞᱟ ᱪᱮᱠᱟᱛᱮ ᱱᱩᱤ ᱠᱚᱲᱟᱹ ᱫᱚ ᱧᱤᱫᱟᱹ ᱵᱷᱤᱛᱟᱹᱨ ᱛᱮᱜᱮ ᱵᱟᱹᱦᱩᱭ ᱟᱹᱜᱩ ᱠᱮᱫᱮᱭᱟ?
train_santalimale_02975	ᱪᱟᱸᱫᱨᱟᱭ ᱟᱡᱼᱟ ᱜᱚᱜᱚ ᱫᱚ ᱪᱟᱸᱫᱨᱟᱭ ᱮ ᱠᱩᱞᱤ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_02976	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚ ᱡᱚᱛᱚ ᱠᱟᱛᱷᱟ ᱜᱮ ᱥᱟᱹᱨᱤᱥᱟᱹᱨᱤᱭ ᱞᱟᱹᱭ ᱟᱫᱮᱭᱟ।
train_santalimale_02977	ᱛᱚᱵᱮ ᱟᱡᱼᱟ ᱜᱚᱜᱚ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ ᱤᱫᱤ ᱟᱴᱚᱠᱟᱭ ᱢᱮ ᱪᱟᱸᱫᱨᱟᱭ ᱱᱩᱤ ᱵᱟᱹᱦᱩ ᱫᱚ ᱵᱟᱵᱚᱱ ᱫᱚᱦᱚᱭᱮᱭᱟ।
train_santalimale_02978	ᱟᱢ ᱫᱚᱢ ᱟᱢ ᱢᱚᱛᱚ ᱜᱮᱭᱟ, ᱟᱞᱮᱭᱟᱜᱼᱟ ᱛᱤᱱᱟᱹᱜᱼᱟ ᱨᱟᱹᱥᱠᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱛᱟᱞᱮᱭᱟ।
train_santalimale_02979	ᱟᱢ ᱫᱚ ᱟᱹᱰᱤ ᱨᱟᱡᱟᱱᱵᱟᱡᱟᱱ ᱛᱮᱞᱮ ᱟᱹᱜᱩ ᱣᱟᱢᱟ।
train_santalimale_02980	ᱚᱱᱟ ᱠᱷᱚᱱ ᱵᱷᱟᱜᱮ ᱫᱚ ᱤᱫᱤ ᱟᱴᱚᱠᱟᱭ ᱢᱮ।
train_santalimale_02981	ᱟᱡᱼᱟ ᱜᱚᱜᱚ ᱫᱚᱭ ᱢᱮᱱ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱡᱩᱫᱤ ᱵᱟᱢ ᱤᱫᱤ ᱚᱴᱚᱠᱟᱭ ᱠᱷᱟᱱ ᱟᱢ ᱦᱚᱸ ᱱᱚᱟ ᱚᱲᱟᱜᱼᱟ ᱠᱷᱚᱱ ᱫᱚ ᱚᱬᱲᱚᱝ ᱩᱛᱟᱹᱨᱚᱜᱼᱟ ᱢᱮ।
train_santalimale_02982	ᱟᱞᱮ ᱫᱚ ᱟᱸᱫᱦᱟ ᱛᱮ ᱦᱚᱸ ᱵᱟᱞᱮ ᱦᱩᱫᱤᱥ ᱞᱮᱫᱟ ᱡᱮ ᱟᱢ ᱫᱚ ᱱᱚᱝᱠᱟᱢ ᱠᱟᱹᱢᱤᱭᱟ ᱢᱮᱱᱛᱮ।
train_santalimale_02983	ᱥᱮᱛᱟᱜᱼᱟᱟᱭᱩᱵᱼᱟ ᱟᱢ ᱵᱟᱵᱟ ᱛᱟᱹᱞᱤᱧ ᱫᱚ ᱵᱟᱞᱵᱟᱞᱟᱣ ᱫᱟᱜᱼᱟ ᱡᱚᱨᱚ ᱠᱟᱛᱚ ᱟᱢ ᱞᱤᱧ ᱟᱹᱠᱤᱞ ᱚᱪᱚᱠᱮᱫᱼᱟ ᱢᱮᱭᱟ।
train_santalimale_02984	ᱟᱨ ᱱᱤᱛᱚᱜᱼᱟ ᱫᱚ ᱚᱱᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱫᱷᱚᱢᱚᱠ ᱜᱮᱢ ᱩᱫᱩᱜᱼᱟ ᱟᱹᱞᱤᱧ ᱠᱟᱱᱟ।
train_santalimale_02985	ᱟᱡᱼᱟ ᱜᱚᱜᱚ ᱣᱟᱜᱼᱟ ᱢᱮᱫᱼᱟ ᱠᱷᱚᱱ ᱢᱮᱫᱼᱟᱫᱟᱜᱼᱟ ᱯᱮᱲᱮᱯᱮᱲᱮ ᱥᱟᱨᱥᱟᱣᱮᱱ ᱛᱟᱭᱟ।
train_santalimale_02986	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱨᱚᱲ ᱨᱩᱣᱟᱹᱲ ᱠᱮᱫᱟ ᱦᱮᱸ ᱡᱩᱫᱤ ᱱᱩᱤ ᱵᱟᱹᱦᱩ ᱠᱟᱠᱷᱟᱱ ᱛᱮ ᱱᱚᱟ ᱚᱲᱟᱜᱼᱟ ᱨᱮ ᱵᱟᱯᱮ ᱛᱟᱸᱦᱮᱸ ᱚᱪᱚ ᱣᱟᱹᱧ ᱠᱷᱟᱱ ᱫᱚ ᱵᱟᱹᱧ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_02987	ᱤᱧ ᱫᱚ ᱟᱹᱰᱤ ᱟᱥ ᱵᱷᱚᱨᱥᱟ ᱠᱟᱛᱮᱧ ᱟᱹᱜᱩ ᱣᱟᱠᱟᱫᱮᱭᱟ ᱟᱨ ᱱᱤᱛᱚᱜᱼᱟ ᱫᱚ ᱚᱦᱚᱧ ᱮᱲᱮ ᱠᱮᱭᱟ।
train_santalimale_02988	ᱮᱱᱛᱮᱫᱼᱟ ᱢᱤᱫᱼᱟ ᱴᱮᱱ ᱯᱷᱟᱹᱥᱤᱭᱟᱹᱨᱟ ᱠᱚᱲᱟᱹ ᱣᱟᱜᱼᱟ ᱮᱲᱮ ᱡᱷᱟᱹᱞᱤ ᱨᱮ ᱫᱚᱭ ᱯᱟᱲᱟᱹᱣ ᱪᱩᱠᱟᱹᱩ ᱟᱠᱟᱱᱟ।
train_santalimale_02989	ᱠᱚᱲᱟᱹ ᱞᱮᱠᱟᱧ ᱠᱟᱛᱷᱟ ᱣᱟᱠᱟ ᱫᱮᱭᱟ ᱟᱨ ᱱᱤᱛᱚᱜᱼᱟ ᱫᱚᱧ ᱯᱟᱹᱪᱚᱜᱼᱟᱟ।
train_santalimale_02990	ᱱᱤᱭᱟᱹ ᱨᱚᱲ ᱢᱩᱪᱟᱹᱫᱼᱟ ᱠᱮᱫᱼᱟ ᱥᱟᱸᱣ ᱛᱮ ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚ ᱥᱚᱦᱟ ᱛᱤᱭᱟᱹᱜᱼᱟ ᱠᱟᱛᱮ ᱟᱠᱚᱣᱟᱜᱼᱟ ᱫᱩᱣᱟᱹᱨ ᱜᱟᱱᱟᱰᱮ ᱫᱚ ᱠᱤᱱ ᱛᱟᱲᱟᱹᱢ ᱯᱟᱨᱚᱢ ᱠᱮᱫᱟ।
train_santalimale_02991	ᱱᱩᱠᱤᱱ ᱧᱮᱞᱛᱮ ᱵᱚᱜᱮᱛᱮ ᱟᱛᱚ ᱦᱚᱲ ᱫᱚ ᱠᱩᱞᱦᱤ ᱨᱮ ᱠᱚ ᱚᱬᱲᱚᱝ ᱟᱠᱟᱱᱟ।
train_santalimale_02992	ᱞᱟᱦᱟᱞᱟᱦᱟ ᱛᱮ ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱢᱚᱦᱚᱬᱰᱟᱣᱟᱠᱟᱱᱟ ᱟᱨ ᱩᱱᱤ ᱛᱟᱭᱚᱢᱛᱟᱭᱚᱢ ᱛᱮ ᱥᱚᱦᱟ ᱫᱚ।
train_santalimale_02993	ᱢᱟᱹᱸᱡᱷᱤ ᱦᱟᱲᱟᱹᱢ ᱫᱚᱭ ᱚᱨᱚᱢ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱼᱟ ᱠᱤᱱᱟᱹ ᱡᱮ ᱱᱩᱠᱤᱱ ᱫᱚ ᱩᱥᱟᱹᱫᱼᱟ ᱠᱤᱱ ᱪᱟᱞᱟᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_02994	ᱛᱚᱵᱮ ᱩᱱᱤ ᱫᱚᱭ ᱠᱩᱞᱤ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱼᱟ ᱠᱤᱱᱟᱹ।
train_santalimale_02995	ᱚᱠᱟ ᱥᱮᱡᱼᱟ ᱵᱮᱱ ᱢᱚᱦᱚᱬᱰᱟᱣᱟᱠᱟᱱᱟ ᱪᱟᱸᱫᱨᱟᱭ ᱵᱟᱵᱩ?
train_santalimale_02996	ᱪᱟᱸᱫᱨᱟᱭ ᱫᱚᱭ ᱡᱚᱵᱟᱵ ᱨᱩᱣᱟᱹᱲ ᱠᱮᱫᱟ ᱡᱟᱦᱟᱸ ᱥᱮᱡᱼᱟ ᱜᱮ ᱢᱮᱫᱼᱟᱞᱩᱛᱩᱨ ᱥᱮᱱᱚᱜᱼᱟ ᱛᱟᱹᱞᱤᱧᱟ ᱚᱱᱛᱮ ᱜᱮ ᱞᱤᱧ ᱪᱟᱞᱟᱜᱼᱟᱟ ᱢᱟᱹᱸᱡᱷᱤ ᱵᱟᱵᱟ।
train_santalimale_02997	ᱢᱟᱹᱸᱡᱷᱤ ᱦᱟᱲᱟᱹᱢ ᱫᱚ ᱡᱚᱛᱚ ᱠᱟᱛᱷᱟᱭ ᱠᱩᱞᱤ ᱠᱮᱫᱼᱟ ᱠᱤᱱᱟᱹ।
